303	470
322	871
662	44
986	997
848	575
127	497
337	609
127	667
397	867
337	286
991	205
502	601
1012	421
838	862
85	147
709	457
709	874
47	224
512	21
752	510
337	190
502	273
692	937
75	273
159	421
92	1023
190	550
662	435
159	5
493	746
176	85
931	397
457	751
721	241
988	723
303	84
313	752
838	633
996	450
190	842
847	811
745	679
831	904
192	79
502	105
75	975
75	991
190	958
662	847
190	0
709	286
304	470
16	817
381	19
283	25
159	442
910	694
1016	25
989	879
190	759
944	817
591	133
667	928
25	52
497	382
529	49
759	766
781	358
413	454
337	745
190	419
70	847
159	14
337	322
345	795
636	85
726	867
745	829
192	477
337	590
190	25
244	735
503	811
784	380
261	997
450	19
709	635
261	65
879	1022
127	635
141	879
47	190
662	177
190	193
337	130
512	435
595	937
337	694
838	421
847	475
261	787
781	671
916	694
337	634
337	837
994	25
907	879
988	910
159	277
40	799
337	745
25	591
645	25
574	194
709	303
25	205
337	529
70	64
709	867
817	748
70	903
502	848
190	643
25	811
817	272
70	273
337	159
914	937
502	301
953	320
708	862
244	746
192	910
159	692
337	550
127	385
748	363
40	380
40	482
662	667
662	759
781	529
996	771
244	728
1007	529
662	759
709	448
244	860
662	630
79	748
574	302
745	313
446	908
662	726
817	572
55	453
609	954
662	709
745	1011
44	937
988	938
988	952
671	969
996	635
667	224
192	994
417	667
435	1011
75	806
735	415
337	867
529	961
337	534
159	78
25	529
190	1011
770	781
991	768
337	662
106	961
662	645
14	460
337	496
143	385
127	64
477	406
337	190
16	3
735	991
159	950
65	447
75	244
47	886
337	694
979	28
859	884
337	543
127	25
529	470
616	25
415	529
326	582
127	442
381	724
502	313
450	209
935	889
731	944
337	372
502	366
709	415
662	205
944	358
770	326
931	757
662	534
595	447
450	241
590	175
127	343
409	908
735	421
858	85
337	609
574	781
176	766
662	194
159	982
190	187
858	453
529	601
304	158
16	448
75	735
159	844
496	862
159	70
326	529
75	286
303	188
25	19
565	241
302	502
512	689
337	878
206	545
302	313
25	766
127	748
337	709
261	931
127	595
127	726
609	303
159	817
337	837
954	259
302	231
595	986
127	988
75	133
709	502
190	108
127	689
470	409
191	457
613	749
988	14
159	847
20	1011
137	925
337	609
127	652
862	950
159	969
986	735
159	548
413	410
616	751
862	175
766	987
80	770
766	188
397	982
25	307
415	829
14	470
991	470
214	1011
349	790
634	375
337	40
996	937
662	550
337	1
534	766
337	502
931	529
337	477
19	475
70	326
337	6
337	709
475	669
641	766
574	502
337	551
75	808
595	20
709	286
19	849
609	442
958	435
529	848
735	769
356	307
770	925
337	633
382	421
159	860
127	331
502	220
303	914
75	991
356	816
159	122
502	751
127	457
40	279
337	460
417	374
493	419
988	529
595	415
574	560
986	529
473	694
413	241
159	81
662	910
75	529
838	176
313	280
620	134
40	62
406	831
337	766
283	592
111	753
662	454
572	579
555	889
534	849
127	76
308	313
127	70
662	502
176	499
337	25
58	989
372	550
14	622
365	879
337	913
159	944
190	910
246	307
75	535
75	523
302	502
302	988
903	879
279	705
75	934
502	446
709	16
337	879
40	937
244	163
65	241
609	190
502	533
190	372
590	307
302	25
728	590
337	662
918	326
709	40
25	551
502	477
1007	333
25	538
127	40
78	1015
502	817
1013	946
986	911
341	811
666	601
326	991
85	518
337	938
574	14
337	973
244	572
910	442
1011	1011
40	879
572	591
817	806
337	127
337	862
37	320
996	627
337	692
272	307
692	997
337	159
238	579
75	1003
244	421
322	753
667	1016
447	677
502	190
337	120
502	548
176	121
79	385
176	937
190	533
159	127
273	514
817	910
75	780
550	730
662	470
996	910
337	590
692	847
817	421
931	735
550	1011
103	533
831	529
831	937
337	844
261	601
299	340
53	25
417	982
25	592
986	149
190	752
910	529
766	848
879	518
25	97
817	166
709	361
159	373
709	14
874	950
337	831
120	551
261	940
642	115
709	643
736	529
817	982
190	7
1011	154
709	886
349	147
721	219
709	780
159	886
770	40
931	446
502	512
910	470
502	262
159	361
529	879
47	25
337	770
127	694
337	572
470	518
25	112
667	986
996	190
337	517
337	713
986	688
337	408
672	94
709	85
75	543
127	1018
667	190
326	279
317	1011
512	132
190	477
70	586
662	928
25	286
127	457
337	25
931	190
244	514
988	802
159	127
574	25
206	862
692	25
708	1015
75	482
692	692
337	620
609	235
75	232
337	448
502	500
159	502
1016	586
75	313
337	667
574	452
375	105
337	127
302	601
436	986
736	831
286	655
910	981
337	190
415	121
85	447
127	430
337	662
340	937
337	914
127	518
337	8
609	735
450	184
40	20
759	409
201	601
781	766
127	303
279	401
942	78
448	61
75	277
127	742
417	879
127	14
176	591
662	915
337	372
502	529
502	634
302	1011
838	363
190	303
127	326
595	572
988	502
75	190
381	409
364	618
40	997
550	844
860	76
545	303
337	867
452	842
745	286
667	766
313	85
482	842
745	979
709	649
512	879
16	272
662	313
709	817
662	979
361	829
337	14
942	188
781	529
40	991
75	415
709	40
337	574
127	75
25	475
190	746
92	358
337	512
595	781
996	241
662	177
662	919
858	759
127	326
244	190
75	502
988	190
662	263
709	944
113	415
75	303
838	20
75	502
75	667
313	470
931	518
931	817
550	392
190	117
860	634
75	502
753	608
709	417
986	766
307	392
512	541
942	983
473	529
679	73
766	991
512	555
337	158
831	817
770	1016
709	356
337	817
692	385
502	172
643	175
424	751
408	373
265	771
190	640
159	746
75	874
261	694
930	694
337	477
983	889
595	20
910	621
662	645
502	14
176	502
838	748
986	564
25	457
337	70
986	957
415	775
190	529
806	68
159	543
662	781
75	104
770	382
337	322
127	417
538	784
337	529
847	518
770	529
159	937
302	816
709	779
374	84
190	867
823	793
175	358
838	601
823	326
555	649
709	817
555	104
190	1011
837	647
595	676
322	238
991	1023
602	447
176	667
75	512
820	601
436	201
435	769
709	770
176	193
497	1018
337	313
482	529
616	470
14	442
261	609
70	969
75	176
159	1011
529	77
7	280
988	79
313	749
436	699
512	457
709	149
337	532
752	694
132	356
159	112
337	1011
709	116
176	421
159	502
817	950
159	46
326	803
337	302
708	349
70	798
838	803
550	167
337	997
176	856
16	477
838	482
662	529
874	46
709	534
16	555
159	904
595	470
350	284
665	412
709	512
337	572
337	14
75	769
838	529
696	124
190	735
25	1012
752	666
838	308
436	273
337	609
190	14
529	77
337	502
482	723
127	867
108	753
913	421
529	320
127	75
555	497
176	190
337	457
781	470
293	640
838	438
337	25
190	844
337	40
512	837
450	0
194	119
337	874
337	442
159	806
667	124
337	937
817	83
49	241
25	374
838	340
337	385
662	25
417	532
244	871
302	555
71	320
996	307
127	76
550	944
726	493
662	341
159	390
252	591
25	415
25	529
781	316
874	500
337	14
709	244
497	735
220	273
337	576
512	979
831	957
337	284
190	748
25	944
867	1003
502	784
662	326
302	781
75	937
40	246
75	25
286	453
117	768
317	111
493	442
574	848
75	16
337	159
337	838
313	910
629	991
356	572
502	728
337	662
238	590
159	529
273	937
878	334
337	715
190	484
302	108
817	385
337	709
337	85
4	77
823	301
337	457
70	320
75	424
159	659
709	619
337	25
337	70
75	190
988	415
307	8
502	1003
847	147
781	1011
4	397
44	84
779	529
372	735
817	991
502	520
709	735
302	25
337	1016
159	253
817	573
127	616
781	529
595	886
127	805
493	743
817	517
831	837
190	188
75	448
436	147
385	818
176	554
770	991
16	139
996	475
609	14
979	272
286	247
111	529
616	580
512	286
337	10
127	304
931	991
322	768
337	106
609	1003
595	726
709	380
709	901
415	889
770	820
159	709
512	1015
159	576
907	304
337	734
19	475
838	65
858	831
996	928
662	421
337	409
337	75
337	709
435	392
190	862
694	115
662	477
831	214
97	147
662	7
75	601
70	817
609	879
823	41
337	1011
555	572
337	837
286	470
331	421
860	848
370	790
752	626
127	302
781	871
616	730
127	820
337	341
739	84
47	534
190	880
709	473
502	84
159	622
244	813
823	950
574	363
979	241
442	529
381	214
127	553
534	550
817	911
337	25
878	266
16	694
903	910
51	44
662	246
176	766
609	1018
127	666
313	6
662	995
190	805
337	214
595	122
555	991
435	991
356	529
709	529
177	115
302	694
595	847
609	512
735	529
555	793
337	84
337	349
798	529
75	910
190	303
337	709
172	320
436	831
337	795
550	1003
238	435
127	457
435	848
823	994
127	550
991	1011
193	466
75	326
643	1023
662	1013
25	550
435	165
337	447
337	634
417	631
337	986
512	874
70	193
667	847
303	470
337	402
111	338
303	892
4	817
502	878
337	931
502	529
14	643
159	117
694	946
70	862
25	340
931	150
261	950
662	512
261	871
699	61
337	147
337	650
601	248
190	241
331	470
159	244
780	241
47	84
931	1016
931	358
75	263
40	415
108	903
190	313
988	417
534	170
667	147
502	811
448	991
512	986
595	590
127	313
159	781
70	287
631	751
991	320
662	286
337	792
337	475
337	482
988	286
159	922
326	163
595	992
141	766
337	415
502	446
244	273
643	862
166	518
502	817
525	634
823	457
502	770
356	28
502	190
127	667
709	393
337	16
218	862
176	326
974	817
127	190
127	448
555	1012
159	823
337	662
159	25
286	937
337	821
735	903
244	706
979	320
502	576
884	457
397	708
337	652
337	709
889	862
337	159
159	82
104	194
529	320
662	261
337	406
139	280
337	430
75	233
337	817
127	44
382	464
337	457
79	145
817	708
831	291
709	723
159	261
75	969
986	194
75	883
88	685
303	563
482	705
159	127
190	700
337	447
190	25
337	781
879	622
529	105
753	790
302	435
502	518
219	937
691	1000
838	649
313	122
535	937
261	16
159	313
652	479
708	435
666	241
25	68
40	61
159	75
302	331
662	609
435	710
555	842
337	1003
709	303
337	662
662	502
313	396
30	702
127	662
446	358
770	886
847	406
322	141
766	622
529	382
337	421
225	195
533	862
709	555
986	829
10	640
302	26
75	132
337	667
534	991
159	57
838	389
337	997
771	991
654	591
421	694
781	475
692	770
502	132
337	500
406	529
279	19
662	75
502	986
190	475
127	222
337	708
879	352
435	656
667	606
572	743
194	685
337	457
127	996
551	205
4	442
574	65
127	889
502	309
127	25
553	68
662	709
996	534
47	550
337	478
323	950
662	989
931	502
190	579
483	633
771	421
709	767
286	551
337	85
847	313
190	888
337	421
40	188
817	415
667	151
127	413
450	667
735	448
417	64
470	601
75	961
337	727
709	781
667	634
555	303
244	862
127	988
159	470
502	457
629	219
337	273
512	764
779	188
709	913
176	457
286	888
452	529
337	25
996	848
766	991
867	725
40	958
709	766
244	85
935	435
996	608
79	500
896	904
867	879
662	708
989	241
928	235
303	193
555	271
337	820
130	224
811	470
781	435
40	273
313	142
337	692
752	14
390	46
159	979
579	591
159	565
190	326
302	313
7	788
337	261
127	1011
159	633
75	303
381	583
896	878
308	937
75	43
127	837
75	303
261	937
609	512
190	817
996	838
337	427
337	244
337	356
555	498
127	385
847	529
529	772
510	286
574	214
463	1011
994	415
482	982
159	159
70	764
75	265
176	716
127	137
555	385
337	770
117	147
159	322
770	11
766	306
838	529
337	590
313	713
574	75
457	633
609	145
954	643
127	1018
77	208
337	988
176	910
16	886
337	436
25	817
159	502
770	205
294	363
579	879
127	497
667	957
337	349
176	667
25	910
599	802
320	742
823	910
502	16
337	16
595	349
502	817
662	634
294	910
337	817
766	152
709	708
286	889
609	707
75	753
709	986
84	147
662	320
860	781
502	879
565	529
735	303
159	751
337	601
662	25
766	790
337	958
709	253
132	848
878	214
127	766
662	237
4	286
973	749
326	596
609	456
824	821
159	25
190	950
709	313
337	512
337	411
988	7
337	475
823	214
931	667
823	616
192	502
662	55
512	147
993	175
79	817
417	219
979	847
694	46
127	662
988	565
337	633
662	75
662	219
383	1011
770	190
313	166
450	529
337	735
337	313
75	139
735	847
127	670
40	886
770	291
397	406
931	904
244	542
817	303
75	194
988	463
667	326
502	766
502	595
337	979
127	176
497	415
472	657
25	991
560	548
14	887
139	564
502	82
345	148
127	340
302	880
709	190
190	83
159	381
838	817
302	735
337	529
709	449
261	879
745	85
25	529
75	579
159	326
708	1011
25	608
731	792
435	529
25	307
709	555
667	550
381	862
770	817
991	241
25	735
337	735
253	650
595	14
75	1016
127	529
127	273
192	667
679	937
838	903
337	294
709	910
758	676
436	631
40	1015
337	303
817	723
75	802
662	117
502	555
244	190
39	471
954	937
8	136
337	944
159	579
994	848
415	457
190	848
372	7
838	986
473	241
502	397
502	415
803	333
988	745
337	781
595	933
261	726
185	175
337	7
244	286
337	25
337	159
25	879
477	238
430	266
413	591
14	591
238	1011
954	241
413	497
538	769
708	529
931	862
631	1018
736	910
159	694
159	250
159	806
190	943
709	496
986	529
595	457
823	190
177	286
662	261
988	911
679	385
817	529
383	674
176	908
487	649
25	460
139	133
337	20
244	708
502	241
159	162
913	529
938	453
177	46
227	950
337	40
421	533
70	997
502	521
337	14
190	752
450	910
709	616
791	514
709	54
223	447
450	760
16	326
904	5
337	643
302	502
709	147
1011	241
159	996
817	451
502	817
708	241
350	564
988	356
993	757
25	518
190	271
75	502
117	247
244	817
574	986
781	305
983	438
308	591
337	784
127	470
337	666
979	652
613	49
308	529
190	307
337	14
127	529
25	303
341	331
910	928
337	649
931	598
337	25
70	209
910	910
127	709
502	781
667	446
662	97
502	781
120	874
768	730
662	370
244	867
190	817
192	25
337	580
302	586
808	358
889	529
337	51
858	8
817	999
692	406
986	991
326	1011
75	529
159	662
75	781
960	435
127	193
302	410
988	960
574	190
190	435
502	241
435	464
817	200
172	821
302	406
244	244
529	937
709	14
838	838
903	717
97	694
667	449
512	601
538	41
937	440
159	244
326	421
735	224
337	436
745	230
817	849
159	3
193	111
337	633
709	518
159	950
159	838
470	451
337	431
942	529
159	903
337	172
889	382
337	503
878	556
127	241
159	960
662	286
662	512
302	988
986	318
709	817
127	291
238	572
337	552
176	16
337	176
337	860
969	410
337	85
127	955
337	450
75	147
882	878
337	574
192	709
708	751
337	838
450	817
85	307
529	757
692	611
473	415
788	788
988	92
70	529
159	847
889	848
176	631
935	312
529	822
555	97
273	180
14	644
137	493
667	421
308	649
313	817
337	127
159	97
512	837
337	878
667	910
550	862
781	529
692	817
502	878
127	382
662	147
25	505
261	941
910	608
313	470
70	778
75	669
662	304
903	529
662	108
662	261
709	685
726	379
337	25
709	694
709	579
817	529
878	323
652	817
20	564
159	261
860	356
337	337
337	166
337	46
21	241
337	500
337	253
969	470
190	766
709	667
502	848
692	540
337	176
979	766
337	529
954	742
177	462
662	649
79	619
127	622
993	937
692	666
865	451
194	186
817	415
889	194
838	25
817	208
176	529
337	97
502	190
662	613
715	105
192	435
512	442
219	500
25	1015
272	656
272	421
692	497
342	147
692	177
601	734
14	405
159	241
502	672
190	19
709	470
502	313
124	862
25	271
969	655
138	790
79	512
25	989
502	454
302	595
484	829
337	567
44	451
477	484
75	735
708	435
958	673
502	1011
190	286
75	860
159	483
159	430
302	167
159	326
502	25
25	326
748	138
261	889
190	781
944	856
533	142
662	91
484	340
70	406
837	751
337	127
190	14
817	694
555	553
127	847
132	253
726	529
25	631
20	529
766	1011
692	838
692	286
176	212
858	540
415	353
988	670
662	723
502	226
662	692
417	233
555	406
159	1003
484	993
493	961
337	867
337	482
880	470
78	553
708	814
766	470
529	985
176	322
652	286
313	685
555	542
261	75
735	224
337	553
381	555
574	124
25	19
759	742
190	766
190	406
337	448
55	642
550	628
40	817
770	190
988	916
190	950
104	997
127	688
709	415
75	415
662	709
435	957
60	286
735	862
709	329
14	535
709	634
838	502
770	529
159	241
847	1004
493	878
493	827
16	76
322	415
25	25
555	184
214	19
286	1018
75	579
645	626
662	435
159	538
337	662
930	435
75	152
817	916
502	237
82	747
988	85
337	158
988	326
709	817
709	435
550	817
244	911
190	20
609	64
159	412
261	308
190	25
361	512
25	326
127	1018
337	879
75	641
867	888
555	903
303	272
595	139
502	214
397	724
70	1011
672	385
381	954
609	817
337	194
337	601
529	166
512	88
337	867
616	874
709	307
294	39
735	862
337	745
337	402
337	709
261	382
988	751
205	447
435	564
709	529
192	781
55	421
886	167
510	562
728	46
176	331
497	790
337	127
25	889
988	493
25	139
16	817
70	172
337	167
326	338
463	910
726	728
574	662
337	709
871	470
122	230
337	662
224	811
645	919
159	867
595	793
545	923
534	847
473	65
308	31
667	421
75	266
555	529
609	781
735	209
7	532
847	478
337	749
75	748
529	862
190	406
172	790
137	246
337	221
337	438
805	500
555	817
867	139
127	662
75	97
75	286
709	572
337	272
302	910
16	867
176	595
534	652
766	421
595	616
127	190
910	64
190	940
986	759
781	879
996	502
55	295
709	176
302	132
159	482
426	5
667	385
766	631
190	738
361	46
337	40
977	46
493	725
879	919
987	795
127	550
770	435
75	535
635	460
550	535
75	886
766	363
667	181
190	541
337	910
337	957
817	751
337	555
502	241
496	888
996	626
473	986
75	817
931	817
337	709
726	308
969	19
141	230
457	147
662	991
988	435
313	991
692	4
650	864
159	106
108	555
817	214
692	85
40	798
667	241
988	986
379	910
662	373
847	862
867	895
127	435
470	862
127	381
337	175
781	533
14	147
932	937
337	788
65	1003
709	448
137	735
689	241
75	991
609	709
16	904
662	257
337	937
791	535
879	273
643	421
326	529
127	862
717	910
159	61
837	820
709	272
595	529
529	649
709	572
149	817
470	820
127	190
574	529
942	529
337	838
709	312
435	601
159	106
127	303
595	633
991	829
159	534
502	279
159	37
302	79
25	878
127	931
602	553
25	303
337	838
127	502
127	244
127	708
709	991
159	1015
337	574
545	989
25	950
75	817
910	553
337	224
709	787
16	631
337	271
709	986
337	244
177	85
847	430
502	190
127	613
159	415
294	820
337	847
847	313
996	415
159	502
867	766
337	190
996	25
75	457
986	147
286	862
40	579
14	529
609	599
337	555
879	403
996	382
337	887
879	478
529	689
337	523
337	739
75	224
817	1023
645	143
752	188
709	867
159	484
320	684
337	75
272	806
988	502
994	233
337	308
337	190
692	132
117	306
667	867
16	190
931	385
190	363
381	272
411	800
159	817
983	550
227	723
609	894
472	457
75	379
190	572
244	190
529	118
454	286
886	1016
709	25
529	230
662	379
337	70
159	415
337	837
313	363
127	262
609	14
770	867
337	847
117	353
337	735
583	514
1003	85
694	820
73	608
954	188
838	410
574	302
159	937
337	886
573	689
473	616
913	344
16	517
538	421
944	124
337	42
817	529
159	193
190	447
932	997
609	482
308	286
470	320
979	847
176	529
337	341
406	529
337	662
662	122
279	976
838	266
436	150
25	313
397	685
337	497
244	25
253	442
127	759
25	895
817	862
692	634
190	147
312	344
662	117
337	415
7	194
70	867
413	14
555	725
272	572
616	313
85	529
127	572
337	979
159	755
190	313
92	272
662	75
874	503
159	979
88	219
838	388
25	862
708	569
286	438
337	994
127	302
1021	518
176	496
847	158
356	241
7	656
25	385
721	780
910	694
413	442
337	85
337	5
337	308
159	385
574	662
132	529
631	194
463	457
913	529
837	447
337	286
337	127
502	688
574	856
502	312
709	60
667	25
25	453
159	214
337	544
735	784
176	907
190	969
502	541
75	532
303	853
176	303
175	241
127	609
127	122
75	555
305	937
190	170
450	141
350	272
858	997
127	227
159	413
303	862
326	448
337	679
667	903
413	190
304	177
70	839
206	928
190	937
502	397
176	937
337	709
574	662
994	303
512	844
286	245
106	937
662	555
75	446
381	806
616	529
662	950
25	46
886	831
337	337
448	862
322	25
529	247
735	723
979	878
886	403
337	103
127	709
969	379
85	307
177	64
341	497
127	502
337	746
998	320
75	291
502	529
709	598
337	642
337	406
127	326
595	203
75	7
413	349
65	752
991	147
862	625
176	590
847	1011
159	413
745	878
51	634
457	366
190	950
878	928
14	343
70	500
759	752
127	529
574	594
159	862
512	122
75	244
878	901
337	847
413	1011
667	529
75	595
127	574
662	406
337	60
805	766
337	442
662	85
497	313
25	151
502	937
16	748
838	97
436	752
788	82
1003	678
172	784
292	723
208	507
988	788
979	307
176	878
867	633
337	25
299	691
326	810
595	358
735	418
988	219
337	667
878	421
817	908
502	308
766	634
502	735
450	817
502	529
929	856
502	867
667	590
502	286
731	326
709	502
781	104
16	185
127	954
708	802
272	262
75	529
645	46
340	633
127	555
75	176
770	141
337	25
996	286
85	601
436	70
55	230
16	735
736	622
337	98
709	616
75	40
415	685
988	550
502	470
482	88
304	862
454	555
691	84
337	894
609	190
14	344
238	817
219	529
337	823
748	529
326	241
838	584
502	475
709	220
735	817
954	634
75	452
731	795
954	145
322	46
190	326
988	820
709	1018
502	867
190	955
550	421
502	752
205	1023
805	331
534	205
989	286
88	874
879	844
635	14
457	649
579	269
121	822
806	694
609	19
867	208
595	363
190	930
565	148
986	382
831	6
662	286
770	726
996	781
692	115
662	261
709	903
620	922
331	817
75	525
817	385
127	931
75	7
986	694
709	838
356	937
609	166
337	170
817	435
25	272
838	542
555	784
502	158
512	724
503	219
117	591
667	806
337	692
748	771
84	443
337	502
781	952
502	708
361	136
770	88
470	385
502	548
214	39
784	19
1	440
48	320
838	994
555	8
127	244
662	435
692	224
127	298
435	148
709	529
502	919
493	415
574	512
75	170
529	1011
860	781
137	85
341	415
337	272
497	307
847	910
261	676
838	645
206	166
337	127
181	757
10	303
550	673
75	84
337	347
7	529
502	770
662	997
127	420
878	892
337	320
529	991
25	928
942	724
791	694
374	889
337	670
465	478
662	550
667	406
991	26
838	340
337	529
190	338
817	620
692	631
337	159
986	447
337	847
16	645
831	85
75	529
709	410
954	44
302	512
770	303
937	915
574	656
595	224
159	574
337	634
1013	582
1003	470
502	291
25	29
244	793
127	220
759	817
709	548
286	241
337	381
190	529
337	886
709	595
190	445
645	694
337	940
176	507
484	739
190	482
753	363
326	849
10	828
879	230
25	751
85	746
44	307
75	421
75	847
337	564
595	615
25	862
616	55
337	302
25	991
190	629
326	795
709	435
193	496
7	829
709	313
337	688
823	709
337	820
502	991
631	775
817	85
415	739
127	421
709	194
70	532
635	910
555	374
349	694
579	194
609	969
337	84
14	879
831	204
988	170
127	193
337	777
337	991
337	886
662	518
649	940
75	502
302	643
415	421
25	158
337	533
337	532
662	512
127	331
770	25
252	904
127	326
735	448
450	75
337	176
337	457
746	957
337	690
435	452
692	902
766	307
302	572
337	709
752	64
847	525
337	643
363	118
798	326
512	937
16	553
969	307
20	550
261	525
662	502
177	457
75	44
337	766
705	961
120	529
770	694
450	766
127	988
946	961
662	1003
337	159
662	421
159	867
986	648
502	749
16	271
40	358
574	752
595	84
25	849
190	708
25	751
662	190
337	984
847	97
172	820
127	502
159	1011
994	25
137	529
190	512
176	770
337	591
662	1003
831	523
313	232
159	817
838	565
337	879
692	997
80	550
867	100
244	550
337	85
817	14
132	969
709	7
85	751
907	994
766	97
983	879
14	280
16	7
781	616
858	382
502	147
692	649
313	380
261	452
406	817
988	958
882	596
435	590
1	626
662	823
994	41
261	867
986	25
988	937
502	482
616	529
574	512
512	622
313	820
954	185
766	118
958	636
692	579
337	92
127	662
337	286
261	529
25	723
709	538
190	313
337	622
493	1011
337	25
633	997
337	752
574	435
363	800
550	1003
97	879
286	46
662	147
931	595
75	25
117	286
75	14
709	889
190	555
190	271
662	435
337	159
817	205
709	529
340	862
529	230
97	412
337	937
996	884
190	863
190	435
781	694
757	284
858	175
502	78
397	25
550	421
302	817
252	421
75	303
127	572
497	475
529	382
662	363
337	241
65	457
85	529
986	14
159	75
886	529
25	219
413	886
692	770
127	996
770	25
823	194
159	745
709	176
75	838
190	608
127	652
172	167
662	502
1015	175
837	862
435	175
337	190
457	991
662	667
534	910
120	190
860	201
662	991
337	337
979	529
609	470
337	139
781	219
127	633
473	25
996	745
544	751
692	272
337	75
457	409
190	421
595	661
671	806
692	93
555	752
726	820
740	847
450	8
823	100
25	193
436	447
988	770
477	70
743	862
709	166
337	540
574	937
313	879
337	22
415	421
502	190
817	223
75	115
986	406
938	105
303	1011
70	529
85	8
4	470
75	609
944	817
303	286
620	889
609	289
244	512
127	147
731	60
337	121
337	381
337	913
791	937
331	252
190	529
75	241
379	447
662	512
127	40
838	502
417	512
286	147
770	453
477	631
75	442
283	412
75	448
302	190
473	449
709	746
502	579
475	937
555	132
643	887
190	435
988	986
502	634
302	635
159	145
337	1011
798	788
25	481
382	848
910	548
448	420
823	634
177	529
497	844
322	143
16	193
190	25
662	886
337	502
224	457
176	212
244	166
726	591
337	616
595	352
190	910
159	88
548	997
337	496
361	759
988	872
662	595
190	470
75	823
662	70
286	1011
838	380
20	798
838	313
70	448
304	190
748	286
302	457
770	322
838	244
781	962
709	766
152	908
650	263
159	591
127	304
550	147
44	910
463	92
472	864
986	735
337	911
930	879
337	735
869	734
667	708
25	215
502	862
192	730
326	529
996	273
159	705
595	85
337	903
770	435
75	193
426	81
25	323
470	205
7	800
337	345
14	453
238	601
